0.70433333333333326, 0.31189642857142857
0.601052380952381, 0.21669379509379508
0.53561071428571427, 0.23364931457431459
0.44676785714285711, 0.25703510101010102
0.43639880952380949, 0.24340573593073594
0.47204491341991345, 0.34265303030303029
0.45473379953379961, 0.38821331168831169
0.44726404983904977, 0.41188593073593072
0.44284246031746033, 0.4173729437229437
0.39599040404040409, 0.4358285714285714
0.38036209329885801, 0.41983823953823957
0.37477342379842377, 0.37940616883116884
0.34365336909822203, 0.38393704906204906
0.31196318567053855, 0.39235303030303031
0.3206579557697205, 0.39332391774891778
0.31358657314907318, 0.39251612554112558
0.29323740842490842, 0.37682621267621264
0.29540332102537986, 0.38926612554112555
0.29986801115551115, 0.38131800144300143
0.2801332997240118, 0.39204978354978359
0.27791879264526326, 0.38914880952380954
